frequency,time_window,power
277.34375,1,0.19258909877851607
281.25,1,0.1755246111439005
285.15625,1,0.1603616642272092
289.0625,1,0.1468316502288375
292.96875,1,0.13471245439477803
296.875,1,0.12381895410526135
300.78125,1,0.1139957414800374
304.6875,1,0.10511148694109654
308.59375,1,0.09705452906177266
312.5,1,0.08972939144064956
316.40625,1,0.08305400783135909
320.3125,1,0.0769574937332392
324.21875,1,0.07137834344194528
328.125,1,0.06626296119340874
332.03125,1,0.06156445670626556
335.9375,1,0.057241651524453846
339.84375,1,0.05325825459830001
343.75,1,0.049582174603393245
347.65625,1,0.04618494342534191
351.5625,1,0.043041230533549274
355.46875,1,0.04012843207418236
359.375,1,0.03742632168912216
363.28125,1,0.03491675260457709
367.1875,1,0.0325834024614796
371.09375,1,0.030411553953668236
375.0,1,0.02838790560667559
378.90625,1,0.02650040797647421
382.8125,1,0.024738121416679817
386.71875,1,0.023091092186211415
390.625,1,0.021550244205585184
394.53125,1,0.020107284212874763
398.4375,1,0.01875461842883755
402.34375,1,0.0174852791345724
406.25,1,0.016292859800946302
410.15625,1,0.01517145764000559
414.0625,1,0.014115622572128075
417.96875,1,0.013120311800845483
421.875,1,0.01218084925358616
425.78125,1,0.011292889288455621
429.6875,1,0.010452384117501864
433.59375,1,0.009655554500293845
437.5,1,0.008898863301355628
441.40625,1,0.008178991552031126
445.3125,1,0.007492816732911758
449.21875,1,0.006837392996689437
453.125,1,0.006209933088262468
457.03125,1,0.005607791780947148
460.9375,1,0.005028450617102213
464.84375,1,0.004469503805482333
468.75,1,0.00392864512687259
472.65625,1,0.0034036557133732756
476.5625,1,0.0028923925842036097
480.46875,1,0.002392777831387763
484.375,1,0.0019027883545746326
488.28125,1,0.0014204460503707411
492.1875,1,0.0009438083831429054
496.09375,1,0.0004709592390724406
500.0,1,1.3108993885452874e-13
0.0,2,2.0143700267350813
3.90625,2,0.09579946713559782
7.8125,2,0.1924752436629316
11.71875,2,0.2909308995471091
15.625,2,0.3921263191204119
19.53125,2,0.49711054620532374
23.4375,2,0.6070608648522337
27.34375,2,0.7233313295860392
31.25,2,0.8475152020427332
35.15625,2,0.9815277279747726
39.0625,2,1.1277188524208912
42.96875,2,1.2890306207590698
46.875,2,1.4692225995874746
50.78125,2,1.673203393287114
54.6875,2,1.9075325301801125
58.59375,2,2.1812054492491146
62.5,2,2.506928216933757
66.40625,2,2.9032807793563546
70.3125,2,3.398587318013083
74.21875,2,4.038304452957448
78.125,2,4.900324791665177
82.03125,2,6.130241127125736
85.9375,2,8.035383920194477
89.84375,2,11.395868198195023
93.75,2,18.94206670162282
97.65625,2,51.606817411832026
101.5625,2,79.00548957592692
105.46875,2,23.017343743690464
109.375,2,13.680469472326228
113.28125,2,9.832851273420134
117.1875,2,7.73254582795822
121.09375,2,6.4094840653332374
125.0,2,5.499962795772251
128.90625,2,4.83695878518216
132.8125,2,4.33308168517805
136.71875,2,3.9382456391433966
140.625,2,3.6217714163700547
144.53125,2,3.363922530878231
148.4375,2,3.1515565830071663
152.34375,2,2.9757526108825587
156.25,2,2.8304706874060592
160.15625,2,2.7118025813918285
164.0625,2,2.6176103904409
167.96875,2,2.547488660358691
171.875,2,2.503109782835377
175.78125,2,2.4892115878772088
179.6875,2,2.5159656508744295
183.59375,2,2.604929842370714
187.5,2,2.8063432465484484
191.40625,2,3.2637739178276997
195.3125,2,4.602247155293387
199.21875,2,19.961272848014
203.125,2,3.220025353254125
207.03125,2,0.7016086737972334
210.9375,2,0.015470019808225377
214.84375,2,0.2871073113795073
218.75,2,0.44735371075425523
222.65625,2,0.5399787129920601
226.5625,2,0.5956329601697516
230.46875,2,0.6291655111359836
234.375,2,0.6486125830773383
238.28125,2,0.6586813814847801
242.1875,2,0.6622972954337283
246.09375,2,0.66136350977462
250.0,2,0.6571638901488657
253.90625,2,0.650590197611733
257.8125,2,0.6422768012004816
261.71875,2,0.6326839315782302
265.625,2,0.6221509636845676
269.53125,2,0.6109315507360943
273.4375,2,0.5992173949890052
277.34375,2,0.5871546944393831
281.25,2,0.5748557475313443
285.15625,2,0.5624072843061075
289.0625,2,0.5498765399641214
292.96875,2,0.5373157436118092
296.875,2,0.5247654765955735
300.78125,2,0.5122572128947986
304.6875,2,0.49981525990174913
308.59375,2,0.48745825443570456
312.5,2,0.4752003252567665
316.40625,2,0.46305200305710925
320.3125,2,0.45102093749948213
324.21875,2,0.43911246559511175
328.125,2,0.4273300646790098
332.03125,2,0.4156757151566618
335.9375,2,0.40415019226111515
339.84375,2,0.39275330160573185
343.75,2,0.38148407000522533
347.65625,2,0.37034090051348684
351.5625,2,0.35932169868023645
355.46875,2,0.348423975594635
359.375,2,0.33764493210048546
363.28125,2,0.3269815276804805
367.1875,2,0.3164305368542147
371.09375,2,0.3059885953247768
375.0,2,0.29565223771683863
378.90625,2,0.2854179283868268
382.8125,2,0.2752820865267314
386.71875,2,0.2652411065306089
390.625,2,0.25529137445049754
394.53125,2,0.2454292812009949
398.4375,2,0.23565123306027336
402.34375,2,0.22595365992360722
406.25,2,0.21633302168416924
410.15625,2,0.20678581306360833
414.0625,2,0.1973085671210288
417.96875,2,0.18789785769785705
421.875,2,0.17855030095186347
425.78125,2,0.16926255612624358
429.6875,2,0.16003132570530637
433.59375,2,0.15085335504043396
437.5,2,0.141725431539533
441.40625,2,0.13264438349952512
445.3125,2,0.12360707863362086
449.21875,2,0.11461042235872118
453.125,2,0.10565135587046823
457.03125,2,0.09672685404944614
460.9375,2,0.08783392324376899
464.84375,2,0.07896959891642119
468.75,2,0.0701309432203116
472.65625,2,0.06131504248442195
476.5625,2,0.05251900465205511
480.46875,2,0.04373995665612371
484.375,2,0.03497504177724643
488.28125,2,0.02622141694544116
492.1875,2,0.017476250049052233
496.09375,2,0.008736717199868554
500.0,2,2.1117912552465103e-13
0.0,3,1.2449491424413481
3.90625,3,0.13284591599390103
7.8125,3,0.2668041052887856
11.71875,3,0.4030207588097175
15.625,3,0.5427121228551347
19.53125,3,0.6872053304185338
23.4375,3,0.8379869512834432
27.34375,3,0.9967632376575315
31.25,3,1.1655375789887852
35.15625,3,1.3467131240096877
39.0625,3,1.5432324395137902
42.96875,3,1.7587724419778015
46.875,3,1.9980234525250178
50.78125,3,2.267099449267855
54.6875,3,2.574158975570841
58.59375,3,2.9303760614159287
62.5,3,3.351516583125833
66.40625,3,3.8606130329813846
70.3125,3,4.49274953045621
74.21875,3,5.304195310125478
78.125,3,6.391322333510934
82.03125,3,7.9341958900984775
85.9375,3,10.312813308024383
89.84375,3,14.491581473742409
93.75,3,23.84557701201517
97.65625,3,64.24938317845789
101.5625,3,97.16658128997138
105.46875,3,27.92969810024257
109.375,3,16.354683715213152
113.28125,3,11.56217003216518
117.1875,3,8.926482354666115
121.09375,3,7.248096693220262
125.0,3,6.076904832992458
128.90625,3,5.205788909330269
132.8125,3,4.525908513895647
136.71875,3,3.9743322927002804
140.625,3,3.511848539094573
144.53125,3,3.112408767561106
148.4375,3,2.7576150335760206
152.34375,3,2.4335821438780774
156.25,3,2.1289659549288644
160.15625,3,1.83353705059434
164.0625,3,1.5369078373439442
167.96875,3,1.2270549348572177
171.875,3,0.8881230056980574
175.78125,3,0.4964838956478552
179.6875,3,0.012546752924975091
183.59375,3,0.6388832939719005
187.5,3,1.6248497862562203
191.40625,3,3.413655555137166
195.3125,3,8.031027630592927
199.21875,3,57.99993043683386
203.125,3,16.767981297435572
207.03125,3,8.385673666789843
210.9375,3,5.9469111674887385
214.84375,3,4.762132394886891
218.75,3,4.049468016985017
222.65625,3,3.5660765533534757
226.5625,3,3.2118252989818394
230.46875,3,2.937828188878031
234.375,3,2.717341463886494
238.28125,3,2.5344763375626798
242.1875,3,2.379180952316717
246.09375,3,2.2447728028262603
250.0,3,2.12662702087965
253.90625,3,2.021434348953127
257.8125,3,1.926759455254562
261.71875,3,1.8407666032088232
265.625,3,1.7620430021551212
269.53125,3,1.6894814697743694
273.4375,3,1.6222003566381948
277.34375,3,1.5594875864366977
281.25,3,1.5007607173508968
285.15625,3,1.4455378970667452
289.0625,3,1.3934163803859807
292.96875,3,1.3440563960125458
296.875,3,1.2971688614012011
300.78125,3,1.2525059087505324
304.6875,3,1.2098534936873033
308.59375,3,1.1690255669950356
312.5,3,1.129859433393316
316.40625,3,1.0922120217771094
320.3125,3,1.0559568624649458
324.21875,3,1.0209816180742828
328.125,3,0.9871860517450249
332.03125,3,0.9544803437256124
335.9375,3,0.9227836875710289
339.84375,3,0.8920231124071859
343.75,3,0.8621324892180781
347.65625,3,0.8330516878770478
351.5625,3,0.8047258584271648
355.46875,3,0.7771048153386935
359.375,3,0.7501425075788464
363.28125,3,0.7237965605705385
367.1875,3,0.6980278786302614
371.09375,3,0.6728002985575963
375.0,3,0.648080286647069
378.90625,3,0.6238366727272262
382.8125,3,0.6000404158861034
386.71875,3,0.5766643974341356
390.625,3,0.5536832373132292
394.53125,3,0.5310731308298173
398.4375,3,0.5088117029797499
402.34375,3,0.48687787811323285
406.25,3,0.4652517629703657
410.15625,3,0.4439145414053352
414.0625,3,0.4228483793848868
417.96875,3,0.402036338997412
421.875,3,0.3814623004113755
425.78125,3,0.3611108908284896
429.6875,3,0.34096741964527166
433.59375,3,0.3210178190825763
437.5,3,0.30124858968382945
441.40625,3,0.28164675010284607
445.3125,3,0.2621997907352805
449.21875,3,0.2428956307101286
453.125,3,0.22372257791458178
457.03125,3,0.204669291659336
460.9375,3,0.18572474772046021
464.84375,3,0.16687820544353016
468.75,3,0.14811917669215455
472.65625,3,0.1294373963972628
476.5625,3,0.11082279447346935
480.46875,3,0.09226546897610444
484.375,3,0.07375566026190265
488.28125,3,0.05528372599250668
492.1875,3,0.03684011686647554
496.09375,3,0.01841535287783387
500.0,3,2.047142301245393e-12
